반복 : 0 쌍 (23, 3) 이산형 비용: -inf, 연속형 비용: -0.4817876344086187, 총 비용: -inf
반복 : 6 쌍 (57, 2) 이산형 비용: -inf, 연속형 비용: -0.002298850574732114, 총 비용: -inf
반복 : 6 쌍 (57, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (57, 6) 이산형 비용: -inf, 연속형 비용: 0.7862735867560673, 총 비용: -inf
반복 : 6 쌍 (57, 5) 이산형 비용: -inf, 연속형 비용: -0.15632183908047637, 총 비용: -inf
반복 : 6 쌍 (57, 1) 이산형 비용: -inf, 연속형 비용: -0.032183908046022225, 총 비용: -inf
반복 : 6 쌍 (57, 8) 이산형 비용: -inf, 연속형 비용: -0.1413793103448313, 총 비용: -inf
반복 : 6 쌍 (57, 9) 이산형 비용: -inf, 연속형 비용: 2.8007415647014966, 총 비용: -inf
반복 : 6 쌍 (57, 4) 이산형 비용: -inf, 연속형 비용: 0.22906187003380296, 총 비용: -inf
반복 : 6 쌍 (58, 3) 이산형 비용: 0.0, 연속형 비용: 0.9207638116425585, 총 비용: 0.9207638116425585
반복 : 6 쌍 (58, 2) 이산형 비용: 0.0, 연속형 비용: -0.025287356321854304, 총 비용: -0.025287356321854304
반복 : 6 쌍 (58, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (58, 6) 이산형 비용: -inf, 연속형 비용: 0.7632850810089451, 총 비용: -inf
반복 : 6 쌍 (58, 5) 이산형 비용: 0.0, 연속형 비용: -0.17931034482759856, 총 비용: -0.17931034482759856
반복 : 6 쌍 (58, 1) 이산형 비용: -inf, 연속형 비용: -0.05517241379311599, 총 비용: -inf
반복 : 6 쌍 (58, 8) 이산형 비용: -inf, 연속형 비용: -0.1643678160919535, 총 비용: -inf
반복 : 6 쌍 (58, 9) 이산형 비용: -inf, 연속형 비용: 1.465925101965155, 총 비용: -inf
반복 : 6 쌍 (58, 4) 이산형 비용: -inf, 연속형 비용: 0.1845679879425859, 총 비용: -inf
반복 : 6 쌍 (61, 3) 이산형 비용: -inf, 연속형 비용: 0.053133110863910815, 총 비용: -inf
반복 : 6 쌍 (61, 2) 이산형 비용: -inf, 연속형 비용: -0.04022988505749936, 총 비용: -inf
반복 : 6 쌍 (61, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817737787, 총 비용: -inf
반복 : 6 쌍 (61, 6) 이산형 비용: -inf, 연속형 비용: 0.043678160919512266, 총 비용: -inf
반복 : 6 쌍 (61, 5) 이산형 비용: -inf, 연속형 비용: -0.1942528735632436, 총 비용: -inf
반복 : 6 쌍 (61, 1) 이산형 비용: -inf, 연속형 비용: -0.07011494252876105, 총 비용: -inf
반복 : 6 쌍 (61, 8) 이산형 비용: -inf, 연속형 비용: -0.17931034482759856, 총 비용: -inf
반복 : 6 쌍 (61, 9) 이산형 비용: -inf, 연속형 비용: 0.5982944011864788, 총 비용: -inf
반복 : 6 쌍 (61, 4) 이산형 비용: -inf, 연속형 비용: 0.029477196885409285, 총 비용: -inf
반복 : 6 쌍 (75, 3) 이산형 비용: -inf, 연속형 비용: -1.4151649981461105, 총 비용: -inf
반복 : 6 쌍 (75, 2) 이산형 비용: -inf, 연속형 비용: -0.06551724137935366, 총 비용: -inf
반복 : 6 쌍 (75, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817737787, 총 비용: 199.86871921182262
반복 : 6 쌍 (75, 6) 이산형 비용: -inf, 연속형 비용: -1.4482758620689822, 총 비용: -inf
반복 : 6 쌍 (75, 5) 이산형 비용: -inf, 연속형 비용: -0.32420462123886296, 총 비용: -inf
반복 : 6 쌍 (75, 1) 이산형 비용: 2.0, 연속형 비용: -0.09540229885061535, 총 비용: 199.90459770114938
반복 : 6 쌍 (75, 8) 이산형 비용: 2.0, 연속형 비용: -0.20459770114945286, 총 비용: 199.79540229885055
반복 : 6 쌍 (75, 9) 이산형 비용: 2.0, 연속형 비용: -0.8700037078235141, 총 비용: 199.1299962921765
반복 : 6 쌍 (75, 4) 이산형 비용: -inf, 연속형 비용: -1.4388209121245836, 총 비용: -inf
반복 : 6 쌍 (83, 3) 이산형 비용: -inf, 연속형 비용: 1.2544679273266297, 총 비용: -inf
반복 : 6 쌍 (83, 2) 이산형 비용: -inf, 연속형 비용: -0.019540229885080862, 총 비용: -inf
반복 : 6 쌍 (83, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817737787, 총 비용: -inf
반복 : 6 쌍 (83, 6) 이산형 비용: -inf, 연속형 비용: 0.7690322074457185, 총 비용: -inf
반복 : 6 쌍 (83, 5) 이산형 비용: -inf, 연속형 비용: -0.1735632183908251, 총 비용: -inf
반복 : 6 쌍 (83, 1) 이산형 비용: -inf, 연속형 비용: -0.04942528735637097, 총 비용: -inf
반복 : 6 쌍 (83, 8) 이산형 비용: -inf, 연속형 비용: -0.15862068965518006, 총 비용: -inf
반복 : 6 쌍 (83, 9) 이산형 비용: -inf, 연속형 비용: 1.7996292176492261, 총 비용: -inf
반복 : 6 쌍 (83, 4) 이산형 비용: -inf, 연속형 비용: 0.19569145846537594, 총 비용: -inf
반복 : 6 쌍 (104, 3) 이산형 비용: 0.0, 연속형 비용: 1.5881720430107293, 총 비용: 1.5881720430107293
반복 : 6 쌍 (104, 2) 이산형 비용: 0.0, 연속형 비용: -0.01379310344830742, 총 비용: -0.01379310344830742
반복 : 6 쌍 (104, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (104, 6) 이산형 비용: -inf, 연속형 비용: 0.774779333882492, 총 비용: -inf
반복 : 6 쌍 (104, 5) 이산형 비용: 0.0, 연속형 비용: -0.16781609195405167, 총 비용: -0.16781609195405167
반복 : 6 쌍 (104, 1) 이산형 비용: -inf, 연속형 비용: -0.04367816091956911, 총 비용: -inf
반복 : 6 쌍 (104, 8) 이산형 비용: -inf, 연속형 비용: -0.15287356321840662, 총 비용: -inf
반복 : 6 쌍 (104, 9) 이산형 비용: -inf, 연속형 비용: 2.1333333333333258, 총 비용: -inf
반복 : 6 쌍 (104, 4) 이산형 비용: -inf, 연속형 비용: 0.20681492898819442, 총 비용: -inf
반복 : 6 쌍 (113, 3) 이산형 비용: -inf, 연속형 비용: 1.6564997639900412, 총 비용: -inf
반복 : 6 쌍 (113, 2) 이산형 비용: -inf, 연속형 비용: -0.01034482758623767, 총 비용: -inf
반복 : 6 쌍 (113, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (113, 6) 이산형 비용: -inf, 연속형 비용: 0.7782276097445617, 총 비용: -inf
반복 : 6 쌍 (113, 5) 이산형 비용: -inf, 연속형 비용: -0.16436781609198192, 총 비용: -inf
반복 : 6 쌍 (113, 1) 이산형 비용: -inf, 연속형 비용: -0.04022988505749936, 총 비용: -inf
반복 : 6 쌍 (113, 8) 이산형 비용: -inf, 연속형 비용: -0.14942528735633687, 총 비용: -inf
반복 : 6 쌍 (113, 9) 이산형 비용: -inf, 연속형 비용: 2.333555802743774, 총 비용: -inf
반복 : 6 쌍 (113, 4) 이산형 비용: -inf, 연속형 비용: 0.21348901130187414, 총 비용: -inf
반복 : 6 쌍 (115, 3) 이산형 비용: -inf, 연속형 비용: -0.08034853540971199, 총 비용: -inf
반복 : 6 쌍 (115, 2) 이산형 비용: -inf, 연속형 비용: -0.04252873563220305, 총 비용: -inf
반복 : 6 쌍 (115, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (115, 6) 이산형 비용: -inf, 연속형 비용: -0.09195402298851718, 총 비용: -inf
반복 : 6 쌍 (115, 5) 이산형 비용: -inf, 연속형 비용: -0.1965517241379473, 총 비용: -inf
반복 : 6 쌍 (115, 1) 이산형 비용: -inf, 연속형 비용: -0.07241379310346474, 총 비용: -inf
반복 : 6 쌍 (115, 8) 이산형 비용: -inf, 연속형 비용: -0.18160919540230225, 총 비용: -inf
반복 : 6 쌍 (115, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: 0.464812754912856, 총 비용: 200.46481275491277
반복 : 6 쌍 (115, 4) 이산형 비용: -inf, 연속형 비용: -0.10400444938821352, 총 비용: -inf
반복 : 6 쌍 (118, 3) 이산형 비용: -inf, 연속형 비용: 0.25335558027438765, 총 비용: -inf
반복 : 6 쌍 (118, 2) 이산형 비용: -inf, 연속형 비용: -0.03678160919540119, 총 비용: -inf
반복 : 6 쌍 (118, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (118, 6) 이산형 비용: -inf, 연속형 비용: 0.24712643678159907, 총 비용: -inf
반복 : 6 쌍 (118, 5) 이산형 비용: -inf, 연속형 비용: -0.19080459770114544, 총 비용: -inf
반복 : 6 쌍 (118, 1) 이산형 비용: -inf, 연속형 비용: -0.0666666666666913, 총 비용: -inf
반복 : 6 쌍 (118, 8) 이산형 비용: -inf, 연속형 비용: -0.17586206896550038, 총 비용: -inf
반복 : 6 쌍 (118, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: 0.7985168705969556, 총 비용: 200.79851687059687
반복 : 6 쌍 (118, 4) 이산형 비용: -inf, 연속형 비용: 0.16232104689700577, 총 비용: -inf
반복 : 6 쌍 (125, 3) 이산형 비용: -inf, 연속형 비용: -4.018057100482025, 총 비용: -inf
반복 : 6 쌍 (125, 2) 이산형 비용: -inf, 연속형 비용: -0.11034482758623199, 총 비용: -inf
반복 : 6 쌍 (125, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (125, 6) 이산형 비용: -inf, 연속형 비용: -4.093103448275883, 총 비용: -inf
반복 : 6 쌍 (125, 5) 이산형 비용: -inf, 연속형 비용: -2.969032207445764, 총 비용: -inf
반복 : 6 쌍 (125, 1) 이산형 비용: 2.0, 연속형 비용: -0.14022988505749368, 총 비용: 199.8597701149425
반복 : 6 쌍 (125, 8) 이산형 비용: 2.0, 연속형 비용: -2.0874230120434447, 총 비용: 197.91257698795656
반복 : 6 쌍 (125, 9) 이산형 비용: 2.0, 연속형 비용: -3.472895810159457, 총 비용: 196.52710418984054
반복 : 6 쌍 (125, 4) 이산형 비용: -inf, 연속형 비용: -4.041713014460527, 총 비용: -inf
반복 : 6 쌍 (134, 3) 이산형 비용: -inf, 연속형 비용: -1.2149425287356337, 총 비용: -inf
반복 : 6 쌍 (134, 2) 이산형 비용: -inf, 연속형 비용: -0.06206896551725549, 총 비용: -inf
반복 : 6 쌍 (134, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (134, 6) 이산형 비용: -inf, 연속형 비용: -1.2448275862068954, 총 비용: -inf
반복 : 6 쌍 (134, 5) 이산형 비용: -inf, 연속형 비용: -0.21609195402299974, 총 비용: -inf
반복 : 6 쌍 (134, 1) 이산형 비용: -inf, 연속형 비용: -0.09195402298851718, 총 비용: -inf
반복 : 6 쌍 (134, 8) 이산형 비용: -inf, 연속형 비용: -0.2011494252873547, 총 비용: -inf
반복 : 6 쌍 (134, 9) 이산형 비용: -inf, 연속형 비용: -0.6697812384130373, 총 비용: -inf
반복 : 6 쌍 (134, 4) 이산형 비용: -inf, 연속형 비용: -1.2385984427141068, 총 비용: -inf
반복 : 6 쌍 (142, 3) 이산형 비용: -inf, 연속형 비용: 1.4546903967371065, 총 비용: -inf
반복 : 6 쌍 (142, 2) 이산형 비용: -inf, 연속형 비용: -0.01609195402298269, 총 비용: -inf
반복 : 6 쌍 (142, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (142, 6) 이산형 비용: -inf, 연속형 비용: 0.7724804833078167, 총 비용: -inf
반복 : 6 쌍 (142, 5) 이산형 비용: -inf, 연속형 비용: -0.17011494252875536, 총 비용: -inf
반복 : 6 쌍 (142, 1) 이산형 비용: -inf, 연속형 비용: -0.0459770114942728, 총 비용: -inf
반복 : 6 쌍 (142, 8) 이산형 비용: -inf, 연속형 비용: -0.1551724137930819, 총 비용: -inf
반복 : 6 쌍 (142, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: 1.999851687059703, 총 비용: 201.99985168705962
반복 : 6 쌍 (142, 4) 이산형 비용: -inf, 연속형 비용: 0.20236554077908409, 총 비용: -inf
반복 : 6 쌍 (155, 3) 이산형 비용: -inf, 연속형 비용: 0.38683722654801045, 총 비용: -inf
반복 : 6 쌍 (155, 2) 이산형 비용: -inf, 연속형 비용: -0.034482758620697496, 총 비용: -inf
반복 : 6 쌍 (155, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (155, 6) 이산형 비용: -inf, 연속형 비용: 0.3827586206896285, 총 비용: -inf
반복 : 6 쌍 (155, 5) 이산형 비용: -inf, 연속형 비용: -0.18850574712644175, 총 비용: -inf
반복 : 6 쌍 (155, 1) 이산형 비용: -inf, 연속형 비용: -0.0643678160919876, 총 비용: -inf
반복 : 6 쌍 (155, 8) 이산형 비용: -inf, 연속형 비용: -0.1735632183907967, 총 비용: -inf
반복 : 6 쌍 (155, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: 0.9319985168705784, 총 비용: 200.9319985168705
반복 : 6 쌍 (155, 4) 이산형 비용: -inf, 연속형 비용: 0.1667704351061161, 총 비용: -inf
반복 : 6 쌍 (159, 3) 이산형 비용: 0.0, 연속형 비용: 0.6538005190952845, 총 비용: 0.6538005190952845
반복 : 6 쌍 (159, 2) 이산형 비용: 0.0, 연속형 비용: -0.02988505747129011, 총 비용: -0.02988505747129011
반복 : 6 쌍 (159, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (159, 6) 이산형 비용: -inf, 연속형 비용: 0.6540229885057443, 총 비용: -inf
반복 : 6 쌍 (159, 5) 이산형 비용: 0.0, 연속형 비용: -0.18390804597703436, 총 비용: -0.18390804597703436
반복 : 6 쌍 (159, 1) 이산형 비용: -inf, 연속형 비용: -0.0597701149425518, 총 비용: -inf
반복 : 6 쌍 (159, 8) 이산형 비용: -inf, 연속형 비용: -0.1689655172413893, 총 비용: -inf
반복 : 6 쌍 (159, 9) 이산형 비용: -inf, 연속형 비용: 1.1989618094178809, 총 비용: -inf
반복 : 6 쌍 (159, 4) 이산형 비용: -inf, 연속형 비용: 0.1756692115243368, 총 비용: -inf
반복 : 6 쌍 (165, 3) 이산형 비용: -inf, 연속형 비용: -0.34731182795701443, 총 비용: -inf
반복 : 6 쌍 (165, 2) 이산형 비용: -inf, 연속형 비용: -0.04712643678163886, 총 비용: -inf
반복 : 6 쌍 (165, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (165, 6) 이산형 비용: -inf, 연속형 비용: -0.3632183908046045, 총 비용: -inf
반복 : 6 쌍 (165, 5) 이산형 비용: -inf, 연속형 비용: -0.2011494252873831, 총 비용: -inf
반복 : 6 쌍 (165, 1) 이산형 비용: -inf, 연속형 비용: -0.07701149425290055, 총 비용: -inf
반복 : 6 쌍 (165, 8) 이산형 비용: -inf, 연속형 비용: -0.18620689655173805, 총 비용: -inf
반복 : 6 쌍 (165, 9) 이산형 비용: -inf, 연속형 비용: 0.19784946236558199, 총 비용: -inf
반복 : 6 쌍 (165, 4) 이산형 비용: -inf, 연속형 비용: -0.37096774193548754, 총 비용: -inf
반복 : 6 쌍 (169, 3) 이산형 비용: -inf, 연속형 비용: 1.707667728394938, 총 비용: -inf
반복 : 6 쌍 (169, 2) 이산형 비용: -inf, 연속형 비용: 0.01609195402298269, 총 비용: -inf
반복 : 6 쌍 (169, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (169, 6) 이산형 비용: -inf, 연속형 비용: 0.8046643913537821, 총 비용: -inf
반복 : 6 쌍 (169, 5) 이산형 비용: -inf, 연속형 비용: -0.13793103448276156, 총 비용: -inf
반복 : 6 쌍 (169, 1) 이산형 비용: 2.0, 연속형 비용: -0.01379310344830742, 총 비용: 199.9862068965517
반복 : 6 쌍 (169, 8) 이산형 비용: 2.0, 연속형 비용: -0.1229885057471165, 총 비용: 199.87701149425288
반복 : 6 쌍 (169, 9) 이산형 비용: 2.0, 연속형 비용: 3.868594734890621, 총 비용: 203.86859473489062
반복 : 6 쌍 (169, 4) 이산형 비용: -inf, 연속형 비용: 0.26465697570677094, 총 비용: -inf
반복 : 6 쌍 (179, 3) 이산형 비용: -inf, 연속형 비용: -0.48079347423063723, 총 비용: -inf
반복 : 6 쌍 (179, 2) 이산형 비용: -inf, 연속형 비용: -0.04942528735634255, 총 비용: -inf
반복 : 6 쌍 (179, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (179, 6) 이산형 비용: -inf, 연속형 비용: -0.49885057471263394, 총 비용: -inf
반복 : 6 쌍 (179, 5) 이산형 비용: -inf, 연속형 비용: -0.2034482758620868, 총 비용: -inf
반복 : 6 쌍 (179, 1) 이산형 비용: -inf, 연속형 비용: -0.07931034482760424, 총 비용: -inf
반복 : 6 쌍 (179, 8) 이산형 비용: -inf, 연속형 비용: -0.18850574712641333, 총 비용: -inf
반복 : 6 쌍 (179, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: 0.06436781609195918, 총 비용: 200.06436781609187
반복 : 6 쌍 (179, 4) 이산형 비용: -inf, 연속형 비용: -0.5044493882091103, 총 비용: -inf
반복 : 6 쌍 (212, 3) 이산형 비용: -inf, 연속형 비용: -0.6810159436411141, 총 비용: -inf
반복 : 6 쌍 (212, 2) 이산형 비용: -inf, 연속형 비용: -0.0528735632184123, 총 비용: -inf
반복 : 6 쌍 (212, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817737787, 총 비용: -inf
반복 : 6 쌍 (212, 6) 이산형 비용: -inf, 연속형 비용: -0.7022988505747492, 총 비용: -inf
반복 : 6 쌍 (212, 5) 이산형 비용: -inf, 연속형 비용: -0.20689655172415655, 총 비용: -inf
반복 : 6 쌍 (212, 1) 이산형 비용: -inf, 연속형 비용: -0.08275862068970241, 총 비용: -inf
반복 : 6 쌍 (212, 8) 이산형 비용: -inf, 연속형 비용: -0.1919540229885115, 총 비용: -inf
반복 : 6 쌍 (212, 9) 이산형 비용: -inf, 연속형 비용: -0.13585465331851765, 총 비용: -inf
반복 : 6 쌍 (212, 4) 이산형 비용: -inf, 연속형 비용: -0.7046718576195872, 총 비용: -inf
반복 : 6 쌍 (223, 3) 이산형 비용: -inf, 연속형 비용: 0.9875046347793557, 총 비용: -inf
반복 : 6 쌍 (223, 2) 이산형 비용: -inf, 연속형 비용: -0.02413793103451667, 총 비용: -inf
반복 : 6 쌍 (223, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817737787, 총 비용: -inf
반복 : 6 쌍 (223, 6) 이산형 비용: -inf, 연속형 비용: 0.7644345062962827, 총 비용: -inf
반복 : 6 쌍 (223, 5) 이산형 비용: -inf, 연속형 비용: -0.17816091954026092, 총 비용: -inf
반복 : 6 쌍 (223, 1) 이산형 비용: -inf, 연속형 비용: -0.05402298850577836, 총 비용: -inf
반복 : 6 쌍 (223, 8) 이산형 비용: -inf, 연속형 비용: -0.16321839080461586, 총 비용: -inf
반복 : 6 쌍 (223, 9) 이산형 비용: -inf, 연속형 비용: 1.532665925101952, 총 비용: -inf
반복 : 6 쌍 (223, 4) 이산형 비용: -inf, 연속형 비용: 0.18679268204712685, 총 비용: -inf
반복 : 6 쌍 (231, 3) 이산형 비용: -inf, 연속형 비용: -2.683240637745655, 총 비용: -inf
반복 : 6 쌍 (231, 2) 이산형 비용: -inf, 연속형 비용: -0.08735632183908137, 총 비용: -inf
반복 : 6 쌍 (231, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (231, 6) 이산형 비용: -inf, 연속형 비용: -2.7367816091954182, 총 비용: -inf
반복 : 6 쌍 (231, 5) 이산형 비용: -inf, 연속형 비용: -1.612710368365299, 총 비용: -inf
반복 : 6 쌍 (231, 1) 이산형 비용: -inf, 연속형 비용: -0.11724137931037149, 총 비용: -inf
반복 : 6 쌍 (231, 8) 이산형 비용: -inf, 연속형 비용: -0.7311011729629797, 총 비용: -inf
반복 : 6 쌍 (231, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: -2.1380793474230586, 총 비용: 197.86192065257686
반복 : 6 쌍 (231, 4) 이산형 비용: -inf, 연속형 비용: -2.706896551724128, 총 비용: -inf
반복 : 6 쌍 (236, 3) 이산형 비용: -inf, 연속형 비용: -0.8812384130515625, 총 비용: -inf
반복 : 6 쌍 (236, 2) 이산형 비용: -inf, 연속형 비용: -0.05632183908048205, 총 비용: -inf
반복 : 6 쌍 (236, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (236, 6) 이산형 비용: -inf, 연속형 비용: -0.9057471264368075, 총 비용: -inf
반복 : 6 쌍 (236, 5) 이산형 비용: -inf, 연속형 비용: -0.2103448275862263, 총 비용: -inf
반복 : 6 쌍 (236, 1) 이산형 비용: 2.0, 연속형 비용: -0.08620689655174374, 총 비용: 199.91379310344826
반복 : 6 쌍 (236, 8) 이산형 비용: 2.0, 연속형 비용: -0.19540229885058125, 총 비용: 199.80459770114942
반복 : 6 쌍 (236, 9) 이산형 비용: 2.0, 연속형 비용: -0.33607712272896606, 총 비용: 199.66392287727103
반복 : 6 쌍 (236, 4) 이산형 비용: -inf, 연속형 비용: -0.9048943270300356, 총 비용: -inf
반복 : 6 쌍 (237, 3) 이산형 비용: -inf, 연속형 비용: 0.11987393400073643, 총 비용: -inf
반복 : 6 쌍 (237, 2) 이산형 비용: -inf, 연속형 비용: -0.0390804597701333, 총 비용: -inf
반복 : 6 쌍 (237, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (237, 6) 이산형 비용: -inf, 연속형 비용: 0.1114942528735412, 총 비용: -inf
반복 : 6 쌍 (237, 5) 이산형 비용: -inf, 연속형 비용: -0.19310344827587755, 총 비용: -inf
반복 : 6 쌍 (237, 1) 이산형 비용: 2.0, 연속형 비용: -0.06896551724139499, 총 비용: 199.9310344827586
반복 : 6 쌍 (237, 8) 이산형 비용: 2.0, 연속형 비용: -0.1781609195402325, 총 비용: 199.82183908045977
반복 : 6 쌍 (237, 9) 이산형 비용: 2.0, 연속형 비용: 0.6650352243233044, 총 비용: 200.6650352243233
반복 : 6 쌍 (237, 4) 이산형 비용: -inf, 연속형 비용: 0.0962180200222349, 총 비용: -inf
반복 : 6 쌍 (240, 3) 이산형 비용: -inf, 연속형 비용: 0.6538005190952845, 총 비용: -inf
반복 : 6 쌍 (240, 2) 이산형 비용: -inf, 연속형 비용: -0.02988505747129011, 총 비용: -inf
반복 : 6 쌍 (240, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (240, 6) 이산형 비용: -inf, 연속형 비용: 0.6540229885057443, 총 비용: -inf
반복 : 6 쌍 (240, 5) 이산형 비용: -inf, 연속형 비용: -0.18390804597703436, 총 비용: -inf
반복 : 6 쌍 (240, 1) 이산형 비용: -inf, 연속형 비용: -0.0597701149425518, 총 비용: -inf
반복 : 6 쌍 (240, 8) 이산형 비용: -inf, 연속형 비용: -0.1689655172413893, 총 비용: -inf
반복 : 6 쌍 (240, 9) 이산형 비용: -inf, 연속형 비용: 1.1989618094178809, 총 비용: -inf
반복 : 6 쌍 (240, 4) 이산형 비용: -inf, 연속형 비용: 0.1756692115243368, 총 비용: -inf
반복 : 6 쌍 (261, 3) 이산형 비용: -inf, 연속형 비용: -0.6142751205042885, 총 비용: -inf
반복 : 6 쌍 (261, 2) 이산형 비용: -inf, 연속형 비용: -0.05172413793104624, 총 비용: -inf
반복 : 6 쌍 (261, 7) 이산형 비용: 2.0, 연속형 비용: -0.13128078817734945, 총 비용: 199.86871921182265
반복 : 6 쌍 (261, 6) 이산형 비용: -inf, 연속형 비용: -0.6344827586207202, 총 비용: -inf
반복 : 6 쌍 (261, 5) 이산형 비용: -inf, 연속형 비용: -0.2057471264367905, 총 비용: -inf
반복 : 6 쌍 (261, 1) 이산형 비용: 2.0, 연속형 비용: -0.08160919540233635, 총 비용: 199.91839080459766
반복 : 6 쌍 (261, 8) 이산형 비용: 2.0, 연속형 비용: -0.19080459770114544, 총 비용: 199.80919540229885
반복 : 6 쌍 (261, 9) 이산형 비용: 2.0, 연속형 비용: -0.06911383018169204, 총 비용: 199.9308861698183
반복 : 6 쌍 (261, 4) 이산형 비용: -inf, 연속형 비용: -0.6379310344827616, 총 비용: -inf
반복 : 6 쌍 (264, 3) 이산형 비용: -inf, 연속형 비용: -3.751093807934751, 총 비용: -inf
반복 : 6 쌍 (264, 2) 이산형 비용: -inf, 연속형 비용: -0.10574712643679618, 총 비용: -inf
반복 : 6 쌍 (264, 7) 이산형 비용: -inf, 연속형 비용: -0.13128078817734945, 총 비용: -inf
반복 : 6 쌍 (264, 6) 이산형 비용: -inf, 연속형 비용: -3.821839080459796, 총 비용: -inf
반복 : 6 쌍 (264, 5) 이산형 비용: -inf, 연속형 비용: -2.6977678396296767, 총 비용: -inf
반복 : 6 쌍 (264, 1) 이산형 비용: -inf, 연속형 비용: -0.1356321839080863, 총 비용: -inf
반복 : 6 쌍 (264, 8) 이산형 비용: -inf, 연속형 비용: -1.8161586442273574, 총 비용: -inf
반복 : 6 쌍 (264, 9) 이산형 비용: 1.9999999999999991, 연속형 비용: -3.205932517612183, 총 비용: 196.79406748238773
반복 : 6 쌍 (264, 4) 이산형 비용: -inf, 연속형 비용: -3.7747497219132526, 총 비용: -inf
==========반복 : 6 최고 효율 (169, np.int64(9)) 총 비용: 203.86859473489062
반복 : 7 쌍 (0, 2) 이산형 비용: -inf, 연속형 비용: -2.7482758620689935, 총 비용: -inf
반복 : 7 쌍 (0, 7) 이산형 비용: -inf, 연속형 비용: -2.8841543513957504, 총 비용: -inf
반복 : 7 쌍 (0, 6) 이산형 비용: -inf, 연속형 비용: -1.9597034247381941, 총 비용: -inf
반복 : 7 쌍 (0, 5) 이산형 비용: -inf, 연속형 비용: -2.902298850574738, 총 비용: -inf
반복 : 7 쌍 (0, 0) 이산형 비용: -inf, 연속형 비용: -2.7643678160919762, 총 비용: -inf
반복 : 7 쌍 (0, 1) 이산형 비용: -inf, 연속형 비용: -2.7781609195402552, 총 비용: -inf
반복 : 7 쌍 (0, 8) 이산형 비용: -inf, 연속형 비용: -2.8873563218390927, 총 비용: -inf
반복 : 7 쌍 (0, 9) 이산형 비용: -inf, 연속형 비용: 0.3163908972932745, 총 비용: -inf
반복 : 7 쌍 (0, 4) 이산형 비용: -inf, 연속형 비용: -2.5104635285572385, 총 비용: -inf
반복 : 7 쌍 (22, 2) 이산형 비용: -inf, 연속형 비용: -0.30689655172415087, 총 비용: -inf
반복 : 7 쌍 (22, 7) 이산형 비용: 4.440892098500626e-16, 연속형 비용: -0.40139573070609913, 총 비용: -0.4013957307060547
반복 : 7 쌍 (22, 6) 이산형 비용: 4.440892098500626e-16, 연속형 비용: -0.02298850574715061, 총 비용: -0.022988505747106203
반복 : 7 쌍 (22, 5) 이산형 비용: -inf, 연속형 비용: -0.4609195402298951, 총 비용: -inf
반복 : 7 쌍 (22, 0) 이산형 비용: 4.440892098500626e-16, 연속형 비용: -0.32298850574713356, 총 비용: -0.32298850574708915
